DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB04,1,2001,8,29,004a,sl,d,4,9.57,10.76,6.16,7.73,0,
PAB04,1,2001,8,29,004a,sl,d,5,8.61,5.27,11.21,22.25,22.08,
PAB04,1,2001,8,31,004a,tu,a,1,10.58,2.58,2.95,58.5,50.19,woody=dogwood
PAB04,1,2001,8,31,004a,tu,a,2,21.73,7.84,7.9,55.63,0,
PAB04,1,2001,8,31,004a,tu,a,3,16.12,17.8,3.07,33.71,0,
PAB04,1,2001,8,31,004a,tu,a,4,16.47,21.74,3.05,56.95,0,
PAB04,1,2001,8,31,004a,tu,a,5,18.01,2.95,3.68,56.53,0,
PAB04,1,2001,8,31,004a,tu,b,1,25.6,4.02,8.94,44.05,0,
PAB04,1,2001,8,31,004a,tu,b,2,25.45,6.37,4.22,48.03,0,
PAB04,1,2001,8,31,004a,tu,b,3,5.88,15.78,3.3,8.95,0,
PAB04,1,2001,8,31,004a,tu,b,4,13.67,12.07,5.41,13.69,0,
PAB04,1,2001,8,31,004a,tu,b,5,21.21,10.29,5.15,59.45,0,
PAB04,1,2001,8,31,004a,tu,c,1,15.04,11.39,2.18,10.36,0,
PAB04,1,2001,8,31,004a,tu,c,2,15.11,8.98,3.22,31.3,0,
PAB04,1,2001,8,31,004a,tu,c,3,17.17,13.26,3.08,12.47,0,
PAB04,1,2001,8,31,004a,tu,c,4,18.55,8.02,3.3,20.24,0,
PAB04,1,2001,8,31,004a,tu,c,5,21.39,5.48,6.58,15.59,0,
PAB04,1,2001,8,31,004a,tu,d,1,35.94,9.26,8.48,60.67,0,
PAB04,1,2001,8,31,004a,tu,d,2,20.58,10.15,13.82,28.62,0,
PAB04,1,2001,8,31,004a,tu,d,3,28.27,1.86,8.53,22.19,0,
PAB04,1,2001,8,31,004a,tu,d,4,21.33,3.15,12.92,49.57,4.93,
PAB04,1,2001,8,31,004a,tu,d,5,63.66,11,13.36,64.79,0,
PAB04,1,2002,10,1,002c,fl,a,1,33.86,0.71,,34.88,0,
PAB04,1,2002,10,1,002c,fl,a,2,37.51,1.3,,29.94,0,
PAB04,1,2002,10,1,002c,fl,a,3,32.68,0.22,,40.28,0,
PAB04,1,2002,10,1,002c,fl,a,4,21.29,2,,17.79,0,
PAB04,1,2002,10,1,002c,fl,a,5,24,2.28,,15.42,0.11,
PAB04,1,2002,10,1,002c,fl,b,1,28.91,3.84,,18.87,0,
PAB04,1,2002,10,1,002c,fl,b,2,21.83,2.08,,14.11,0,
PAB04,1,2002,10,1,002c,fl,b,3,12.64,0.1,,8.56,0,
PAB04,1,2002,10,1,002c,fl,b,4,27.48,2.52,,16.86,0,
PAB04,1,2002,10,1,002c,fl,b,5,43.53,2.27,,23.17,0,
PAB04,1,2002,10,1,002c,fl,c,1,36.31,0,,23.44,0,
PAB04,1,2002,10,1,002c,fl,c,2,23.8,1.25,,16.44,0,
PAB04,1,2002,10,1,002c,fl,c,3,37.49,0.38,,15.78,0,
PAB04,1,2002,10,1,002c,fl,c,4,21.91,1.55,,4.76,0,
PAB04,1,2002,10,1,002c,fl,c,5,29.48,0.32,,18.72,0,
PAB04,1,2002,10,1,002c,fl,d,1,19.55,16.19,,11.15,0.89,
PAB04,1,2002,10,1,002c,fl,d,2,11.39,3.4,,10.33,0,
PAB04,1,2002,10,1,002c,fl,d,3,34.71,0.63,,13.46,0,
PAB04,1,2002,10,1,002c,fl,d,4,26.91,5.8,,15.32,0,
PAB04,1,2002,10,1,002c,fl,d,5,29.38,0.42,,13.9,0,
PAB04,1,2002,9,25,002d,fl,a,1,30.41,4.83,,22.39,0,
PAB04,1,2002,9,25,002d,fl,a,2,36.21,5.35,,21.71,0,
PAB04,1,2002,9,25,002d,fl,a,3,28.72,5.33,,26.28,4.54,
PAB04,1,2002,9,25,002d,fl,a,4,29.58,3.13,,16.53,0,
PAB04,1,2002,9,25,002d,fl,a,5,36.5,1.53,,10.77,0,
PAB04,1,2002,9,25,002d,fl,b,1,24.26,2.45,,1.49,0,
PAB04,1,2002,9,25,002d,fl,b,2,22.7,3.66,,11.11,0,
PAB04,1,2002,9,25,002d,fl,b,3,21.22,2.95,,9.07,0,
PAB04,1,2002,9,25,002d,fl,b,4,12.47,6.78,,12.08,0,
PAB04,1,2002,9,25,002d,fl,b,5,22.29,8.37,,13.9,0,
PAB04,1,2002,9,23,002d,fl,c,1,20.51,4.15,,13.22,0,
PAB04,1,2002,9,23,002d,fl,c,2,20.47,3.72,,20.33,0,
PAB04,1,2002,9,23,002d,fl,c,3,20.75,4.98,,16.37,0,
PAB04,1,2002,9,23,002d,fl,c,4,17.65,1.85,,14.41,0,
PAB04,1,2002,9,23,002d,fl,c,5,20.1,2.97,,11.19,0,
PAB04,1,2002,9,23,002d,fl,d,1,26.62,12.79,,11.41,0,
PAB04,1,2002,9,23,002d,fl,d,2,17.98,4.19,,15.06,0,
PAB04,1,2002,9,23,002d,fl,d,3,28.86,3.95,,9.98,0,
PAB04,1,2002,9,23,002d,fl,d,4,21.48,2.12,,17.31,0,
PAB04,1,2002,9,23,002d,fl,d,5,25.86,2.02,,23.16,0,
PAB04,1,2002,10,9,004a,fl,a,1,20.2,1.64,,0,0,
PAB04,1,2002,10,9,004a,fl,a,2,13.32,3.28,,0,0,
PAB04,1,2002,10,9,004a,fl,a,3,30.9,1.28,,0,0,
PAB04,1,2002,10,9,004a,fl,a,4,19.37,3.29,,0,0.52,
PAB04,1,2002,10,9,004a,fl,a,5,29.05,2.31,,0,0,
PAB04,1,2002,10,9,004a,fl,b,1,23.84,2.05,,0,0,
PAB04,1,2002,10,9,004a,fl,b,2,11.89,1.66,,0,0,
PAB04,1,2002,10,9,004a,fl,b,3,26.75,3.21,,0,0,
PAB04,1,2002,10,9,004a,fl,b,4,26.48,9.19,,0,0,
PAB04,1,2002,10,9,004a,fl,b,5,10.11,11.29,,0,0,
PAB04,1,2002,10,9,004a,fl,c,1,55.93,1.96,,0,0,
PAB04,1,2002,10,9,004a,fl,c,2,29.75,1.99,,0,0,
PAB04,1,2002,10,9,004a,fl,c,3,25.69,0.75,,0,0,
PAB04,1,2002,10,9,004a,fl,c,4,27.01,1.29,,0,0,
PAB04,1,2002,10,9,004a,fl,c,5,49.72,3.01,,0,0,
PAB04,1,2002,10,9,004a,fl,d,1,19.24,3.91,,0,0,
PAB04,1,2002,10,9,004a,fl,d,2,27.14,1.49,,0,0,
PAB04,1,2002,10,9,004a,fl,d,3,30.47,2.91,,0,0,
PAB04,1,2002,10,9,004a,fl,d,4,27.82,2.87,,0,0,
PAB04,1,2002,10,9,004a,fl,d,5,42.01,4.95,,0,0,
PAB04,1,2002,10,9,004a,tu,a,1,16.38,6.36,,0,0,
PAB04,1,2002,10,9,004a,tu,a,2,16.78,10.58,,0,4.23,
PAB04,1,2002,10,9,004a,tu,a,3,28.92,20.16,,0,0,
PAB04,1,2002,10,9,004a,tu,a,4,23.53,12.25,,0,0,
PAB04,1,2002,10,9,004a,tu,a,5,58.19,7.15,,0,0,
PAB04,1,2002,10,9,004a,tu,b,1,29.4,8.45,,0,0,
PAB04,1,2002,10,9,004a,tu,b,2,70.61,5.66,,0,0,
PAB04,1,2002,10,9,004a,tu,b,3,40.36,6.38,,0,0,
PAB04,1,2002,10,9,004a,tu,b,4,15.44,2.54,,0,0,
PAB04,1,2002,10,9,004a,tu,b,5,22.35,1.25,,0,0,
PAB04,1,2002,10,9,004a,tu,c,1,19.75,9.51,,0,0,
PAB04,1,2002,10,9,004a,tu,c,2,13.84,7.12,,0,0,
PAB04,1,2002,10,9,004a,tu,c,3,23.6,4.65,,0,0,
PAB04,1,2002,10,9,004a,tu,c,4,30.84,7.68,,0,0,
PAB04,1,2002,10,9,004a,tu,c,5,31.64,7.94,,0,0,
PAB04,1,2002,10,9,004a,tu,d,1,19.26,60.24,,0,0,
PAB04,1,2002,10,9,004a,tu,d,2,31.35,3.95,,0,0,
PAB04,1,2002,10,9,004a,tu,d,3,56.48,12.91,,0,0,
PAB04,1,2002,10,9,004a,tu,d,4,29.61,37.78,,0,0,
PAB04,1,2002,10,9,004a,tu,d,5,38.72,3.25,,0,0,
PAB04,1,2003,9,15,002c,fl,a,1,27.54,0.92,,0,0,
PAB04,1,2003,9,15,002c,fl,a,2,36.08,0.32,,0,0,
PAB04,1,2003,9,15,002c,fl,a,3,30.52,3.78,,0,2.99,
PAB04,1,2003,9,15,002c,fl,a,4,29.01,0.08,,0,0,
PAB04,1,2003,9,15,002c,fl,a,5,32.04,0.46,,0,0,
PAB04,1,2003,9,15,002c,fl,b,1,32.69,1.94,,0,0,
PAB04,1,2003,9,15,002c,fl,b,2,41.19,0.18,,0,0,
PAB04,1,2003,9,15,002c,fl,b,3,28.25,0.55,,0,0,
PAB04,1,2003,9,15,002c,fl,b,4,20.32,0.25,,0,0,
PAB04,1,2003,9,15,002c,fl,b,5,23.16,0.31,,0,0.07,
PAB04,1,2003,9,15,002c,fl,c,1,29.05,1.69,,0,0,
PAB04,1,2003,9,15,002c,fl,c,2,29.54,0.36,,0,0,
PAB04,1,2003,9,15,002c,fl,c,3,44.16,0.46,,0,0,
PAB04,1,2003,9,15,002c,fl,c,4,32.29,4.24,,0,0,
PAB04,1,2003,9,15,002c,fl,c,5,32.5,0.3,,0,0,
PAB04,1,2003,9,15,002c,fl,d,1,15.51,16.44,,0,0,
PAB04,1,2003,9,15,002c,fl,d,2,19.81,0.22,,0,0,
PAB04,1,2003,9,15,002c,fl,d,3,28.2,1.97,,0,0,
PAB04,1,2003,9,15,002c,fl,d,4,39.3,0,,0,0,
PAB04,1,2003,9,15,002c,fl,d,5,30.26,0.59,,0,0,
PAB04,1,2003,9,17,002d,fl,a,1,31.87,1.78,,0,0,
PAB04,1,2003,9,17,002d,fl,a,2,18.65,4.07,,0,0,
PAB04,1,2003,9,17,002d,fl,a,3,27.5,1.96,,0,0,
PAB04,1,2003,9,17,002d,fl,a,4,22.94,4.2,,0,0,
PAB04,1,2003,9,17,002d,fl,a,5,26.56,1.89,,0,0,
PAB04,1,2003,9,17,002d,fl,b,1,9.66,4.91,,0,0,
PAB04,1,2003,9,17,002d,fl,b,2,23.08,1.56,,0,0,
PAB04,1,2003,9,17,002d,fl,b,3,23.02,0.89,,0,0,
PAB04,1,2003,9,17,002d,fl,b,4,24.24,1.76,,0,0,
PAB04,1,2003,9,17,002d,fl,b,5,24.35,4.93,,0,0,
PAB04,1,2003,9,17,002d,fl,c,1,28.35,3.88,,0,0,
PAB04,1,2003,9,17,002d,fl,c,2,30.56,6.59,,0,0,
PAB04,1,2003,9,17,002d,fl,c,3,21.27,5.06,,0,0,
PAB04,1,2003,9,17,002d,fl,c,4,26.6,0.79,,0,0,
PAB04,1,2003,9,17,002d,fl,c,5,14.94,0,,0,0,
PAB04,1,2003,9,17,002d,fl,d,1,19.11,6.86,,0,0,
PAB04,1,2003,9,17,002d,fl,d,2,27.89,0.62,,0,0,
PAB04,1,2003,9,17,002d,fl,d,3,17.89,1.14,,0,0,
PAB04,1,2003,9,17,002d,fl,d,4,24.44,1.94,,0,0,
PAB04,1,2003,9,17,002d,fl,d,5,24.54,2.94,,0,0,
PAB04,1,2003,9,5,004a,fl,a,1,20.04,4.56,,14.31,0,
PAB04,1,2003,9,5,004a,fl,a,2,17.92,9.25,,18.89,0,
PAB04,1,2003,9,5,004a,fl,a,3,4.85,7.76,,15.65,0,
PAB04,1,2003,9,5,004a,fl,a,4,15.61,10.44,,18.48,0,
PAB04,1,2003,9,5,004a,fl,a,5,21.45,8.6,,24.37,0,
PAB04,1,2003,9,5,004a,fl,b,1,15.83,2.12,,15.63,0,
PAB04,1,2003,9,5,004a,fl,b,2,9.55,2.19,,6.96,0,
PAB04,1,2003,9,5,004a,fl,b,3,32.41,3.33,,21.77,0,
PAB04,1,2003,9,5,004a,fl,b,4,12.85,5.04,,12.99,0,
PAB04,1,2003,9,5,004a,fl,b,5,19.17,7.35,,19.09,0,
PAB04,1,2003,9,5,004a,fl,c,1,24.31,1.76,,21.42,0,
PAB04,1,2003,9,5,004a,fl,c,2,16.63,3.78,,20.68,0,
PAB04,1,2003,9,5,004a,fl,c,3,21.1,6.02,,32.1,0,
PAB04,1,2003,9,5,004a,fl,c,4,18.09,7.6,,15.3,0,
PAB04,1,2003,9,5,004a,fl,c,5,27.19,5.42,,29.99,0,
PAB04,1,2003,9,5,004a,fl,d,1,23.58,1.54,,21.26,0,
PAB04,1,2003,9,5,004a,fl,d,2,12.54,9.75,,10.8,0,
PAB04,1,2003,9,5,004a,fl,d,3,9.01,3.21,,12.06,0,
PAB04,1,2003,9,5,004a,fl,d,4,16.99,7.98,,27.27,0,
PAB04,1,2003,9,5,004a,fl,d,5,11.49,3.19,,11.75,0,
PAB04,1,2003,9,8,004a,tu,a,1,44.75,12.58,,8.08,0,
PAB04,1,2003,9,8,004a,tu,a,2,15.48,3.15,,15.64,0,
PAB04,1,2003,9,8,004a,tu,a,3,4.04,31.79,,5.31,0,
PAB04,1,2003,9,8,004a,tu,a,4,7.47,12.73,,14.78,0,
PAB04,1,2003,9,8,004a,tu,a,5,25.22,10.89,,20.17,0,
PAB04,1,2003,9,8,004a,tu,b,1,12.95,3.94,,20.85,0,
PAB04,1,2003,9,8,004a,tu,b,2,15.69,7.65,,15.6,0,
PAB04,1,2003,9,8,004a,tu,b,3,18.48,2.99,,8.14,0,
PAB04,1,2003,9,8,004a,tu,b,4,23.28,10.46,,22.01,0,
PAB04,1,2003,9,8,004a,tu,b,5,17.55,12.06,,24.68,0,
PAB04,1,2003,9,8,004a,tu,c,1,6.07,11.69,,13.25,0,
PAB04,1,2003,9,8,004a,tu,c,2,9.46,19.59,,22.91,0,
PAB04,1,2003,9,8,004a,tu,c,3,14.08,35.94,,17.5,0,
PAB04,1,2003,9,8,004a,tu,c,4,14.53,10.76,,16.52,0,
PAB04,1,2003,9,8,004a,tu,c,5,18.64,6.76,,11.89,0,
PAB04,1,2003,9,8,004a,tu,d,1,12.36,2.91,,21.79,0,
PAB04,1,2003,9,8,004a,tu,d,2,28.99,16.43,,13.12,0,
PAB04,1,2003,9,8,004a,tu,d,3,34.83,8.35,,6.77,0,
PAB04,1,2003,9,8,004a,tu,d,4,28.74,4.33,,60.99,0,
PAB04,1,2003,9,8,004a,tu,d,5,26.43,17.77,,28.09,0,
PAB04,1,2004,9,13,002c,fl,a,1,55.84,1.42,,25.51,0,
PAB04,1,2004,9,13,002c,fl,a,2,35.73,2.98,,19.48,0,
PAB04,1,2004,9,13,002c,fl,a,3,29.17,2.54,,14.42,0,
PAB04,1,2004,9,13,002c,fl,a,4,29.42,5.67,,7.93,0,
PAB04,1,2004,9,13,002c,fl,a,5,41.86,5.17,,12.03,0,
PAB04,1,2004,9,13,002c,fl,b,1,26.63,1.72,,9.58,0,
PAB04,1,2004,9,13,002c,fl,b,2,35.77,3.77,,17.4,0,
PAB04,1,2004,9,13,002c,fl,b,3,23.11,2.25,,12.2,0,
PAB04,1,2004,9,13,002c,fl,b,4,17.48,0.58,,9.16,0,
PAB04,1,2004,9,13,002c,fl,b,5,31.36,0.91,,10.2,0,
PAB04,1,2004,9,13,002c,fl,c,1,54.12,1.01,,19.32,0,
PAB04,1,2004,9,13,002c,fl,c,2,60.47,0.08,,9.86,0,
PAB04,1,2004,9,13,002c,fl,c,3,40.94,3.56,,13.28,0,
PAB04,1,2004,9,13,002c,fl,c,4,39.23,3.98,,15,0,
PAB04,1,2004,9,13,002c,fl,c,5,41.16,3.39,,24.65,0,
PAB04,1,2004,9,13,002c,fl,d,1,42.91,14.97,,19.8,0,
PAB04,1,2004,9,13,002c,fl,d,2,26.66,4.67,,12.01,0,
PAB04,1,2004,9,13,002c,fl,d,3,17.65,1.51,,11.72,0,
PAB04,1,2004,9,13,002c,fl,d,4,25.5,9.23,,17.04,0,
PAB04,1,2004,9,13,002c,fl,d,5,49.4,2.24,,12.95,20.27,
PAB04,1,2004,9,22,002d,fl,a,1,37.42,3.31,,0,0,
PAB04,1,2004,9,22,002d,fl,a,2,47.82,2.76,,0,0,
PAB04,1,2004,9,22,002d,fl,a,3,45.94,5.27,,0,0,
PAB04,1,2004,9,22,002d,fl,a,4,53.5,0.94,,0,0,
PAB04,1,2004,9,22,002d,fl,a,5,39.81,3.34,,0,0,
PAB04,1,2004,9,22,002d,fl,b,1,33.12,1.08,,0,0,
PAB04,1,2004,9,22,002d,fl,b,2,42.45,0.71,,0,0,
PAB04,1,2004,9,22,002d,fl,b,3,38.05,1.3,,0,0,
PAB04,1,2004,9,22,002d,fl,b,4,53.57,2.55,,0,0,
PAB04,1,2004,9,22,002d,fl,b,5,41.05,2.48,,0,0,
PAB04,1,2004,9,22,002d,fl,c,1,29.95,13.21,,0,0.03,
PAB04,1,2004,9,22,002d,fl,c,2,34.19,2.62,,0,0,
PAB04,1,2004,9,22,002d,fl,c,3,39.83,1.99,,0,0,
PAB04,1,2004,9,22,002d,fl,c,4,38.85,5.16,,0,0,
PAB04,1,2004,9,22,002d,fl,c,5,37.48,3.42,,0,0,
PAB04,1,2004,9,22,002d,fl,d,1,33.34,2.07,,0,0,
PAB04,1,2004,9,22,002d,fl,d,2,41.64,0.15,,0,0,
PAB04,1,2004,9,22,002d,fl,d,3,31.7,3.64,,0,0.95,
PAB04,1,2004,9,22,002d,fl,d,4,28.62,1.75,,0,0,
PAB04,1,2004,9,22,002d,fl,d,5,21.37,1.17,,0,1.15,
PAB04,1,2004,9,10,004a,fl,a,1,18.05,15.04,,9.16,0,
PAB04,1,2004,9,10,004a,fl,a,2,12.35,14.14,,14.74,8.23,
PAB04,1,2004,9,10,004a,fl,a,3,12.58,6.36,,39.92,0,
PAB04,1,2004,9,10,004a,fl,a,4,24.52,6.83,,18.32,0,
PAB04,1,2004,9,10,004a,fl,a,5,28.02,4.77,,33.97,0,
PAB04,1,2004,9,10,004a,fl,b,1,36.71,2.69,,26.54,0,
PAB04,1,2004,9,10,004a,fl,b,2,35.59,9.3,,20.4,0,
PAB04,1,2004,9,10,004a,fl,b,3,17.14,11.65,,13.9,0,
PAB04,1,2004,9,10,004a,fl,b,4,24.46,15.94,,18.89,0,
PAB04,1,2004,9,10,004a,fl,b,5,32.14,5.7,,26.68,0,
PAB04,1,2004,9,10,004a,fl,c,1,44.39,3.88,,42.14,0,
PAB04,1,2004,9,10,004a,fl,c,2,20.15,7.3,,29.71,0,
PAB04,1,2004,9,10,004a,fl,c,3,50.65,1.9,,40.99,0,
PAB04,1,2004,9,10,004a,fl,c,4,63.6,4.45,,19.29,0,
PAB04,1,2004,9,10,004a,fl,c,5,32.27,9.6,,20.08,0,
PAB04,1,2004,9,10,004a,fl,d,1,13.36,14.03,,5.05,0,
PAB04,1,2004,9,10,004a,fl,d,2,20.08,12.91,,38.27,0,
PAB04,1,2004,9,10,004a,fl,d,3,10.85,7.71,,9.94,0,
PAB04,1,2004,9,10,004a,fl,d,4,7.85,4.37,,5.18,0,
PAB04,1,2004,9,10,004a,fl,d,5,14.37,15.13,,19.26,0,
PAB04,1,2004,9,10,004a,tu,a,1,34.8,4.2,,19.86,0,
PAB04,1,2004,9,10,004a,tu,a,2,24.67,5.23,,23.51,0,
PAB04,1,2004,9,10,004a,tu,a,3,21.52,31.12,,16.33,0,
PAB04,1,2004,9,10,004a,tu,a,4,2.16,54.95,,12.45,0,
PAB04,1,2004,9,10,004a,tu,a,5,32.42,9.02,,18.11,0,
PAB04,1,2004,9,10,004a,tu,b,1,23.72,33.91,,37.83,0,
PAB04,1,2004,9,10,004a,tu,b,2,24.65,37.66,,47.21,0,
PAB04,1,2004,9,10,004a,tu,b,3,32.84,8.01,,13.33,0,
PAB04,1,2004,9,10,004a,tu,b,4,19.38,7.89,,28.63,0,
PAB04,1,2004,9,10,004a,tu,b,5,33.69,2.73,,22.68,0,
PAB04,1,2004,9,10,004a,tu,c,1,14.98,31.22,,30.89,0,
PAB04,1,2004,9,10,004a,tu,c,2,14.97,22.45,,22.51,0,
PAB04,1,2004,9,10,004a,tu,c,3,13.8,16.14,,12.94,0,
PAB04,1,2004,9,10,004a,tu,c,4,8.86,28.95,,6.86,0,
PAB04,1,2004,9,10,004a,tu,c,5,21.81,21.7,,10.9,0,
PAB04,1,2004,9,10,004a,tu,d,1,89.37,12.85,,63.36,0,
PAB04,1,2004,9,10,004a,tu,d,2,30.02,12.41,,58.83,0,
PAB04,1,2004,9,10,004a,tu,d,3,69.29,16.46,,32.07,0,
PAB04,1,2004,9,10,004a,tu,d,4,11.37,4.68,,40.27,0,
PAB04,1,2004,9,10,004a,tu,d,5,30.12,14.01,,37.73,0,
PAB04,1,2005,9,20,002c,fl,a,1,35.4,0.79,,0,0,
PAB04,1,2005,9,20,002c,fl,a,2,22.89,3.16,,0,0,
PAB04,1,2005,9,20,002c,fl,a,3,19.34,3.4,,0,0.31,
PAB04,1,2005,9,20,002c,fl,a,4,27.05,1.98,,0,0,
PAB04,1,2005,9,20,002c,fl,a,5,18.03,0.55,,0,0,
PAB04,1,2005,9,20,002c,fl,b,1,29.7,1.27,,0,0.14,missing: added 111026
PAB04,1,2005,9,20,002c,fl,b,2,26.39,4.38,,0,0,
PAB04,1,2005,9,20,002c,fl,b,3,16.82,3.46,,0,0,
PAB04,1,2005,9,20,002c,fl,b,4,22.12,0.48,,0,0,
PAB04,1,2005,9,20,002c,fl,b,5,27.06,1.72,,0,0,
PAB04,1,2005,9,20,002c,fl,c,1,41.4,0,,0,0,
PAB04,1,2005,9,20,002c,fl,c,2,26.18,0.14,,0,7.72,
PAB04,1,2005,9,20,002c,fl,c,3,26.74,1.82,,0,0,
PAB04,1,2005,9,20,002c,fl,c,4,21.69,2.07,,0,2.78,
PAB04,1,2005,9,20,002c,fl,c,5,30.14,2.32,,0,0,
PAB04,1,2005,9,20,002c,fl,d,1,26.33,4.91,,0,3.76,
PAB04,1,2005,9,20,002c,fl,d,2,41.98,0.94,,0,0,
PAB04,1,2005,9,20,002c,fl,d,3,27,2.91,,0,0,
PAB04,1,2005,9,20,002c,fl,d,4,18.02,5.33,,0,0,
PAB04,1,2005,9,20,002c,fl,d,5,29.34,2.46,,0,0,
PAB04,1,2005,9,13,002d,fl,a,1,28.54,0.67,,0,0,
PAB04,1,2005,9,13,002d,fl,a,2,21.64,10,,0,0,
PAB04,1,2005,9,13,002d,fl,a,3,23.86,0.4,,0,0,
PAB04,1,2005,9,13,002d,fl,a,4,24.6,1.81,,0,0,
PAB04,1,2005,9,13,002d,fl,a,5,31.29,0.23,,0,0,
PAB04,1,2005,9,13,002d,fl,b,1,31.14,0.46,,0,0,
PAB04,1,2005,9,13,002d,fl,b,2,29.11,0,,0,0,
PAB04,1,2005,9,13,002d,fl,b,3,25.32,1.81,,0,0,
PAB04,1,2005,9,13,002d,fl,b,4,19.97,0,,0,0,
PAB04,1,2005,9,13,002d,fl,b,5,25.84,1.5,,0,0,
PAB04,1,2005,9,13,002d,fl,c,1,28.43,0.28,,0,0,
PAB04,1,2005,9,13,002d,fl,c,2,27.87,0.59,,0,0,
PAB04,1,2005,9,13,002d,fl,c,3,19.1,20.14,,0,0,
PAB04,1,2005,9,13,002d,fl,c,4,28.75,0.14,,0,0,
PAB04,1,2005,9,13,002d,fl,c,5,20.77,0,,0,0,
PAB04,1,2005,9,13,002d,fl,d,1,29.66,0,,0,14.25,
PAB04,1,2005,9,13,002d,fl,d,2,21.34,0,,0,12.94,
PAB04,1,2005,9,13,002d,fl,d,3,19.49,1.07,,0,0,
PAB04,1,2005,9,13,002d,fl,d,4,28.33,0,,0,0,
PAB04,1,2005,9,13,002d,fl,d,5,19.75,0.43,,0,1.5,
PAB04,1,2005,9,22,004a,fl,a,1,20.05,7.16,,40.86,1.17,
PAB04,1,2005,9,22,004a,fl,a,2,15.26,9.51,,22.52,0.35,
PAB04,1,2005,9,22,004a,fl,a,3,20.14,3.47,,42.7,0,
PAB04,1,2005,9,22,004a,fl,a,4,16.83,0.96,,32.68,0,
PAB04,1,2005,9,22,004a,fl,a,5,13.06,6.89,,19.71,0,
PAB04,1,2005,9,22,004a,fl,b,1,25.36,6.01,,34.06,0,
PAB04,1,2005,9,22,004a,fl,b,2,16.38,3.96,,38.1,0,
PAB04,1,2005,9,22,004a,fl,b,3,16.47,7.81,,39.05,0,
PAB04,1,2005,9,22,004a,fl,b,4,22.78,3.99,,52.01,0,
PAB04,1,2005,9,22,004a,fl,b,5,26.44,1.9,,54.33,0,
PAB04,1,2005,9,22,004a,fl,c,1,16.95,7.31,,44.2,0,
PAB04,1,2005,9,22,004a,fl,c,2,20.1,3.09,,34.74,0,
PAB04,1,2005,9,22,004a,fl,c,3,24.6,4.22,,73.94,0,
PAB04,1,2005,9,22,004a,fl,c,4,19.63,8.38,,37.63,0.14,
PAB04,1,2005,9,22,004a,fl,c,5,23.26,0,,32.02,0,
PAB04,1,2005,9,22,004a,fl,d,1,22.37,7.5,,24.19,0,
PAB04,1,2005,9,22,004a,fl,d,2,13.81,12.27,,24.07,0,
PAB04,1,2005,9,22,004a,fl,d,3,11.53,3.3,,18.7,0,
PAB04,1,2005,9,22,004a,fl,d,4,19.57,0.48,,31.35,0,
PAB04,1,2005,9,22,004a,fl,d,5,22.71,6.28,,20.12,0,
PAB04,1,2005,9,22,004a,tu,a,1,16.28,4.46,,37.8,0,
PAB04,1,2005,9,22,004a,tu,a,2,17.31,6.65,,36.86,0,
PAB04,1,2005,9,22,004a,tu,a,3,29.45,11.53,,32.11,0,
PAB04,1,2005,9,22,004a,tu,a,4,36.63,7.04,,28.81,0,
PAB04,1,2005,9,22,004a,tu,a,5,31.09,3.92,,35.36,0,
PAB04,1,2005,9,22,004a,tu,b,1,16.97,12.64,,43.25,0,
PAB04,1,2005,9,22,004a,tu,b,2,23.17,11.48,,41.66,0,
PAB04,1,2005,9,22,004a,tu,b,3,22.03,9.01,,61.93,0,
PAB04,1,2005,9,22,004a,tu,b,4,17.28,2.7,,29.75,0,
PAB04,1,2005,9,22,004a,tu,b,5,10.28,11.31,,37.48,0,
PAB04,1,2005,9,22,004a,tu,c,1,14.72,14.52,,18,0,
PAB04,1,2005,9,22,004a,tu,c,2,21.29,17.4,,11.48,0,
PAB04,1,2005,9,22,004a,tu,c,3,14.69,10.74,,50.26,0,
PAB04,1,2005,9,22,004a,tu,c,4,8.51,12.82,,27.66,0,
PAB04,1,2005,9,22,004a,tu,c,5,10.34,16.5,,28.01,0,
PAB04,1,2005,9,22,004a,tu,d,1,14.76,4.06,,45.37,0,
PAB04,1,2005,9,22,004a,tu,d,2,37.03,3.04,,59.06,0,
PAB04,1,2005,9,22,004a,tu,d,3,11.65,16.33,,37.85,0,
PAB04,1,2005,9,22,004a,tu,d,4,17.77,17.32,,53.37,0,
PAB04,1,2005,9,22,004a,tu,d,5,25.96,12.07,,54.82,0,
PAB04,1,2006,9,22,002c,fl,a,1,34.13,1.05,,17.39,0,
PAB04,1,2006,9,22,002c,fl,a,2,12.51,4.64,,10.87,0,
PAB04,1,2006,9,22,002c,fl,a,3,22.26,3.19,,21.35,0,
PAB04,1,2006,9,22,002c,fl,a,4,15.61,4.28,,21.83,0,
PAB04,1,2006,9,22,002c,fl,a,5,19.54,2.18,,17.15,0,
PAB04,1,2006,9,22,002c,fl,b,1,23.41,5.4,,25.4,0,
PAB04,1,2006,9,22,002c,fl,b,2,25.57,3.73,,25.09,0,
PAB04,1,2006,9,22,002c,fl,b,3,28.08,2.24,,14.14,0,
PAB04,1,2006,9,22,002c,fl,b,4,18.14,2.39,,10.84,0,
