Year,Treatment,Station,Replicate,Source,Campaign,Date,Species,Fraction,biomass_g_m2,anpp_total,Pseudo_PercCover,Disturbed_Microplot,Fertilized_Microplot,Method,area_sampled,meantemp,annualprecip
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Achillea millefolium L.,NA,12.65,670.67,1.886173528,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Apocynum cannabinum L.,NA,0.53,670.67,0.079025452,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Asclepias syriaca L.,NA,5.93,670.67,0.884190436,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Phleum pratense L.,WHOLE,2.68,580.59,0.461599407,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Poa pratensis L.,WHOLE,138.93,580.59,23.9291066,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Potentilla recta L.,WHOLE,7.84,580.59,1.350350506,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Rhus typhina L.,WHOLE,24.8,580.59,4.271516905,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Solidago canadensis L.,WHOLE,249.62,580.59,42.99419556,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Trifolium hybridum L. (*),WHOLE,0.56,580.59,0.096453608,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,Trifolium pratense L.,WHOLE,17.54,580.59,3.021064779,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/26/13,UnSorted,WHOLE,83.97,580.59,14.46287397,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Daucus carota L.,NA,3.22,763.665,0.421650855,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Trifolium hybridum L. (*),NA,4.02,763.665,0.526408831,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Elymus repens (L.) Gould,NA,10.36,763.665,1.356615794,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,UnSorted,NA,13.38,763.665,1.752077154,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Taraxacum officinale Weber in,NA,0.005,763.665,0.000654737,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Oxalis stricta L.,NA,0.02,763.665,0.002618949,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Poa compressa L.,NA,0.11,763.665,0.014404222,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Aster pilosus Willd.,NA,0.15,763.665,0.019642121,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,unknown Asteraceae,NA,0.18,763.665,0.023570545,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Trifolium pratense L.,NA,19.7,763.665,2.579665167,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Poa pratensis L.,NA,21.13,763.665,2.76692005,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,NA,261.65,763.665,34.26240564,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Solidago canadensis L.,NA,252.01,763.665,33.00007202,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Phleum pratense L.,NA,39.51,763.665,5.173734556,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Surface Litter,NA,22.8,763.665,2.985602326,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Dactylis glomerata L.,NA,32.4,763.665,4.242698042,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Trifolium pratense L.,NA,132.29,949.74,13.92907533,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Rubus allegheniensis T.C. Porter (*),NA,96.02,949.74,10.11013541,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Poa pratensis L.,NA,87.7,949.74,9.234106176,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Solidago canadensis L.,NA,277.78,949.74,29.24800472,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Erigeron annuus (L.) Pers.,NA,5.1,949.74,0.536989071,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Taraxacum officinale Weber in,NA,1.49,949.74,0.156885042,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Hypericum perforatum L.,NA,1.05,949.74,0.110556573,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Rumex crispus L.,NA,0.12,949.74,0.012635037,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Dactylis glomerata L.,NA,74.79,949.74,7.874786784,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R2,MCSE Microplot (Table 154),NA,8/5/13,Euthamia graminifolia (L.) Nutt.,NA,69.66,949.74,7.334638954,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,S1,R1,MCSE (Table 291),Peak Biomass,8/13/13,Achillea millefolium L.,WHOLE,5.61,558.29,1.004854108,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S1,R1,MCSE (Table 291),Peak Biomass,8/13/13,Aster pilosus Willd.,WHOLE,5.3,558.29,0.94932741,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S1,R1,MCSE (Table 291),Peak Biomass,8/13/13,Phleum pratense L.,WHOLE,79.58,558.29,14.25424063,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,S1,R1,MCSE (Table 291),Peak Biomass,8/13/13,Poa pratensis L.,WHOLE,49.02,558.29,8.780382955,NA,NA,NA,NA,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Elymus repens (L.) Gould,NA,510.29,670.67,76.08659997,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Rubus occidentalis L. (*),NA,288.75,1507.53,19.15384768,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Solidago canadensis L.,NA,573.72,1507.53,38.05695409,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Solidago canadensis L.,NA,12.54,670.67,1.869772019,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Achillea millefolium L.,NA,78.23,763.665,10.24402061,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Surface Litter,NA,24.12,670.67,3.596403596,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Rhus typhina L.,NA,40.18,670.67,5.991023901,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R6,MCSE Microplot (Table 154),NA,8/5/13,Silene alba (Mill.) E.H.L.Krause,NA,64.36,670.67,9.596373775,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Hieracium sp. (*),NA,2.06,763.665,0.269751789,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Trifolium campestre Schreb.,NA,0.29,763.665,0.037974766,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Apocynum cannabinum L.,NA,0.68,763.665,0.08904428,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R1,MCSE Microplot (Table 154),NA,8/5/13,Erigeron annuus (L.) Pers.,NA,1.76,763.665,0.230467548,undisturbed,unfertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Rubus flagellaris,NA,95.67,1507.53,6.346142365,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Aster pilosus Willd.,NA,4.31,1507.53,0.285898125,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Phleum pratense L.,NA,2.52,1507.53,0.167160853,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Poa pratensis L.,NA,3.09,1507.53,0.204971045,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Arabis glabra (L.) Bernh.,NA,3.22,1507.53,0.213594423,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Rumex obtusifolius L.,NA,17.89,1507.53,1.186709386,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Potentilla recta L.,NA,7.04,1507.53,0.466989048,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,UnSorted,NA,8.05,1507.53,0.533986057,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Rumex crispus L.,NA,8.6,1507.53,0.570469576,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2013,T7,NA,R4,MCSE Microplot (Table 154),NA,8/5/13,Aster sagittifolius,NA,51.57,1507.53,3.420827446,undisturbed,fertilized,sorted_to_species,1,8.746876712,1177.49
2014,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/7/14,Toxicodendron radicans (L.) Ktze.,WHOLE,11.6,595.02,1.949514302,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/7/14,Trifolium hybridum L. (*),WHOLE,5.06,595.02,0.850391583,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/7/14,Solidago canadensis L.,WHOLE,89.72,595.02,15.07848476,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Apocynum cannabinum L.,WHOLE,41.42,627.43,6.601533239,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Aster pilosus Willd.,WHOLE,3.08,818.04,0.376509706,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Elymus repens (L.) Gould,WHOLE,148.03,818.04,18.09569214,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Juncus tenuis Willd.,WHOLE,9.84,818.04,1.202875165,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Poa compressa L.,WHOLE,2.73,818.04,0.333724512,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Poa pratensis L.,WHOLE,292.14,818.04,35.71219011,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Potentilla recta L.,WHOLE,6.88,818.04,0.841034668,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Solidago canadensis L.,WHOLE,3.13,818.04,0.382621877,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Trifolium hybridum L. (*),WHOLE,3.99,818.04,0.48775121,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Trifolium pratense L.,WHOLE,263.95,818.04,32.26614835,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,UnSorted,WHOLE,53.03,818.04,6.48256809,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Achillea millefolium L.,WHOLE,6.86,630.86,1.087404495,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Aster pilosus Willd.,WHOLE,2.87,630.86,0.454934534,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Dactylis glomerata L.,WHOLE,1.37,630.86,0.217163872,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Hieracium sp. (*),WHOLE,0.23,630.86,0.036458168,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Juncus tenuis Willd.,WHOLE,0.05,630.86,0.007925689,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Phleum pratense L.,WHOLE,84.16,630.86,13.34051929,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Poa pratensis L.,WHOLE,1.2,630.86,0.19021653,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/7/14,Trifolium pratense L.,WHOLE,354.16,595.02,59.52068838,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/7/14,UnSorted,WHOLE,29.08,595.02,4.887230681,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Elymus repens (L.) Gould,WHOLE,302.92,912.12,33.21054247,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Hypericum perforatum L.,WHOLE,1.86,912.12,0.203920537,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Lotus corniculatus L.,WHOLE,0.33,912.12,0.03617945,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Poa compressa L.,WHOLE,48.9,912.12,5.361136693,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Poa pratensis L.,WHOLE,53.73,912.12,5.89067228,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Solidago canadensis L.,WHOLE,24.08,912.12,2.640003508,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,Trifolium pratense L.,WHOLE,404.92,912.12,44.39328159,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/7/14,UnSorted,WHOLE,75.38,912.12,8.264263474,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Dactylis glomerata L.,WHOLE,0.35,836.64,0.041834003,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Aster pilosus Willd.,WHOLE,2.29,627.43,0.364980954,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Aster sagittifolius,WHOLE,132.05,627.43,21.04617248,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Elymus repens (L.) Gould,WHOLE,3.87,627.43,0.616801874,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Euthamia graminifolia (L.) Nutt.,WHOLE,2.13,627.43,0.339480101,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Hypericum perforatum L.,WHOLE,1.16,627.43,0.184881182,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Phleum pratense L.,WHOLE,0.76,627.43,0.12112905,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Poa pratensis L.,WHOLE,23.91,627.43,3.810783673,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Solidago canadensis L.,WHOLE,355.72,627.43,56.69477073,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Trifolium hybridum L. (*),WHOLE,3.01,627.43,0.479734791,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,Trifolium pratense L.,WHOLE,52.16,627.43,8.313277975,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/11/14,UnSorted,WHOLE,8.95,627.43,1.426453947,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/11/14,Achillea millefolium L.,WHOLE,31.24,818.04,3.818884162,NA,NA,NA,NA,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Erigeron annuus (L.) Pers.,NA,0.01,1117.12,0.000895159,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Oxalis stricta L.,NA,0.02,1117.12,0.001790318,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Eragrostis cilianensis (All.) E.Mosher,NA,0.09,1117.12,0.008056431,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,NA,0.26,1117.12,0.023274133,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Cyperus esculentus L.,NA,0.61,1117.12,0.054604698,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Elymus repens (L.) Gould,NA,1.03,1117.12,0.092201375,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Surface Litter,NA,1.89,1117.12,0.169185047,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Panicum dichotomiflorum Michx.,NA,7.01,1117.12,0.627506445,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Abutilon theophrasti Medikus,NA,11.49,1117.12,1.028537668,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Chenopodium album L.,NA,13.14,1117.12,1.1762389,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,UnSorted,NA,29.61,1117.12,2.65056574,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Digitaria sanguinalis (L.) Scop.,NA,32.19,1117.12,2.881516757,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Ambrosia artemisiifolia L.,NA,435.14,1117.12,38.95194787,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R1,MCSE Microplot (Table 154),NA,9/3/14,Setaria faberi Herrm.,NA,584.63,1117.12,52.33367946,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R2,MCSE Microplot (Table 154),NA,9/3/14,Setaria pumila (Poir.) Roem. & Schult,NA,5.65,1121.5,0.503789568,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R2,MCSE Microplot (Table 154),NA,9/3/14,Polygonum pensylvanicum L.,NA,9.29,1121.5,0.828354882,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R2,MCSE Microplot (Table 154),NA,9/3/14,Chenopodium album L.,NA,35.55,1121.5,3.169861792,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Rubus allegheniensis T.C. Porter (*),WHOLE,115.19,630.86,18.25920172,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Solidago canadensis L.,WHOLE,404.64,630.86,64.14101385,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,Trifolium pratense L.,WHOLE,6.28,630.86,0.995466506,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/6/14,UnSorted,WHOLE,8.01,630.86,1.269695337,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Apocynum cannabinum L.,WHOLE,5.12,836.64,0.611971696,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Arctium minus (Hill) Bernh.,WHOLE,8.75,836.64,1.045850067,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,30.65,836.64,3.663463377,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Asclepias syriaca L.,WHOLE,12.92,836.64,1.544272327,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Aster sagittifolius,WHOLE,72.57,836.64,8.673981641,NA,NA,NA,NA,7.626109589,932.62
2014,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/6/14,Bromus inermis Leyss.,WHOLE,331.88,836.64,39.6681966,NA,NA,NA,NA,7.626109589,932.62
2014,T7,NA,R2,MCSE Microplot (Table 154),NA,9/3/14,Abutilon theophrasti Medikus,NA,2.01,1121.5,0.179224253,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,UnSorted,NA,24.57,711.31,3.454190156,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Chenopodium album L.,NA,22.96,711.31,3.227847211,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Setaria faberi Herrm.,NA,624.78,711.31,87.83512111,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Abutilon theophrasti Medikus,NA,3.22,711.31,0.452685889,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Surface Litter,NA,2,711.31,0.28117136,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Digitaria sanguinalis (L.) Scop.,NA,21.51,711.31,3.023997976,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Cyperus esculentus L.,NA,9.85,711.31,1.384768947,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Oxalis stricta L.,NA,0.07,711.31,0.009840998,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Persicaria maculosa  Gray,NA,0.29,711.31,0.040769847,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Amaranthus retroflexus L.,NA,0.98,711.31,0.137773966,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R3,MCSE Microplot (Table 154),NA,9/3/14,Ambrosia artemisiifolia L.,NA,1.08,711.31,0.151832534,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
2014,T7,NA,R4,MCSE Microplot (Table 154),NA,9/3/14,Eragrostis cilianensis (All.) E.Mosher,NA,5.74,1073.03,0.534933786,disturbed,fertilized,sorted_to_species,1,7.626109589,932.62
