Year,Treatment,Replicate,Station,Source,ANPP g_m2,Disturbed_Microplot,Fertilized_Microplot,meantemp,annualprecip
2008,T7,R1,NA,MCSE Microplot (Table 154),666.63,undisturbed,unfertilized,8.656939891,1155.942
2008,T7,R2,NA,MCSE Microplot (Table 154),761.69,disturbed,fertilized,8.656939891,1155.942
2008,T7,R2,NA,MCSE Microplot (Table 154),187.74,disturbed,unfertilized,8.656939891,1155.942
2008,T7,R5,NA,MCSE Microplot (Table 154),428.09,undisturbed,unfertilized,8.656939891,1155.942
2008,T7,R6,NA,MCSE Microplot (Table 154),690.86,disturbed,fertilized,8.656939891,1155.942
2008,T7,R6,NA,MCSE Microplot (Table 154),386.53,disturbed,unfertilized,8.656939891,1155.942
2008,T7,R6,NA,MCSE Microplot (Table 154),577.49,undisturbed,fertilized,8.656939891,1155.942
2008,T7,R6,NA,MCSE Microplot (Table 154),614.07,undisturbed,unfertilized,8.656939891,1155.942
2008,T7,R5,S2,MCSE (Table 291),651.65,NA,NA,8.656939891,1155.942
2008,T7,R4,NA,MCSE Microplot (Table 154),543.33,disturbed,fertilized,8.656939891,1155.942
2008,T7,R4,NA,MCSE Microplot (Table 154),494.89,disturbed,unfertilized,8.656939891,1155.942
2008,T7,R4,NA,MCSE Microplot (Table 154),996.08,undisturbed,fertilized,8.656939891,1155.942
2008,T7,R4,NA,MCSE Microplot (Table 154),862.81,undisturbed,unfertilized,8.656939891,1155.942
2008,T7,R5,NA,MCSE Microplot (Table 154),780.64,disturbed,fertilized,8.656939891,1155.942
2008,T7,R5,NA,MCSE Microplot (Table 154),297.935,disturbed,unfertilized,8.656939891,1155.942
2008,T7,R5,NA,MCSE Microplot (Table 154),655.48,undisturbed,fertilized,8.656939891,1155.942
2008,T7,R1,S3,MCSE (Table 291),838.61,NA,NA,8.656939891,1155.942
2008,T7,R1,S4,MCSE (Table 291),568.9,NA,NA,8.656939891,1155.942
2008,T7,R1,S5,MCSE (Table 291),649.9,NA,NA,8.656939891,1155.942
2008,T7,R2,S1,MCSE (Table 291),689.98,NA,NA,8.656939891,1155.942
2008,T7,R2,S2,MCSE (Table 291),601.27,NA,NA,8.656939891,1155.942
2008,T7,R2,S3,MCSE (Table 291),640,NA,NA,8.656939891,1155.942
2008,T7,R5,S3,MCSE (Table 291),675.05,NA,NA,8.656939891,1155.942
2008,T7,R5,S4,MCSE (Table 291),860.4,NA,NA,8.656939891,1155.942
2008,T7,R5,S5,MCSE (Table 291),794.4,NA,NA,8.656939891,1155.942
2008,T7,R6,S1,MCSE (Table 291),324.95,NA,NA,8.656939891,1155.942
2008,T7,R6,S2,MCSE (Table 291),568.22,NA,NA,8.656939891,1155.942
2008,T7,R6,S3,MCSE (Table 291),540.14,NA,NA,8.656939891,1155.942
2008,T7,R1,S2,MCSE (Table 291),744.82,NA,NA,8.656939891,1155.942
2008,T7,R4,S1,MCSE (Table 291),428.73,NA,NA,8.656939891,1155.942
2008,T7,R4,S2,MCSE (Table 291),838.01,NA,NA,8.656939891,1155.942
2008,T7,R4,S3,MCSE (Table 291),938.73,NA,NA,8.656939891,1155.942
2008,T7,R4,S4,MCSE (Table 291),778.41,NA,NA,8.656939891,1155.942
2008,T7,R4,S5,MCSE (Table 291),1087.81,NA,NA,8.656939891,1155.942
2008,T7,R5,S1,MCSE (Table 291),593.54,NA,NA,8.656939891,1155.942
2008,T7,R2,S4,MCSE (Table 291),634.55,NA,NA,8.656939891,1155.942
2008,T7,R2,S5,MCSE (Table 291),873.84,NA,NA,8.656939891,1155.942
2008,T7,R3,S1,MCSE (Table 291),637.64,NA,NA,8.656939891,1155.942
2008,T7,R3,S2,MCSE (Table 291),695.71,NA,NA,8.656939891,1155.942
2008,T7,R3,S3,MCSE (Table 291),584.83,NA,NA,8.656939891,1155.942
2008,T7,R3,S4,MCSE (Table 291),836.28,NA,NA,8.656939891,1155.942
2008,T7,R3,S5,MCSE (Table 291),744.43,NA,NA,8.656939891,1155.942
2009,T7,R3,NA,MCSE Microplot (Table 154),806.76,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R4,NA,MCSE Microplot (Table 154),852.4,disturbed,fertilized,8.62509589,900.81
2009,T7,R4,NA,MCSE Microplot (Table 154),345.58,disturbed,unfertilized,8.62509589,900.81
2009,T7,R4,NA,MCSE Microplot (Table 154),883.86,undisturbed,fertilized,8.62509589,900.81
2009,T7,R4,NA,MCSE Microplot (Table 154),893.55,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R5,NA,MCSE Microplot (Table 154),1335.76,disturbed,fertilized,8.62509589,900.81
2009,T7,R2,S1,MCSE (Table 291),976.3,NA,NA,8.62509589,900.81
2009,T7,R5,NA,MCSE Microplot (Table 154),399.85,disturbed,unfertilized,8.62509589,900.81
2009,T7,R5,NA,MCSE Microplot (Table 154),629.42,undisturbed,fertilized,8.62509589,900.81
2009,T7,R5,NA,MCSE Microplot (Table 154),637.8,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R6,NA,MCSE Microplot (Table 154),973.765,disturbed,fertilized,8.62509589,900.81
2009,T7,R6,NA,MCSE Microplot (Table 154),375.8,disturbed,unfertilized,8.62509589,900.81
2009,T7,R3,NA,MCSE Microplot (Table 154),271.405,disturbed,unfertilized,8.62509589,900.81
2009,T7,R3,NA,MCSE Microplot (Table 154),927.64,undisturbed,fertilized,8.62509589,900.81
2009,T7,R1,S1,MCSE (Table 291),575.97,NA,NA,8.62509589,900.81
2009,T7,R1,S2,MCSE (Table 291),507.23,NA,NA,8.62509589,900.81
2009,T7,R1,S3,MCSE (Table 291),730.02,NA,NA,8.62509589,900.81
2009,T7,R1,S4,MCSE (Table 291),683.85,NA,NA,8.62509589,900.81
2009,T7,R1,S5,MCSE (Table 291),780.03,NA,NA,8.62509589,900.81
2009,T7,R1,NA,MCSE Microplot (Table 154),504.17,disturbed,fertilized,8.62509589,900.81
2009,T7,R1,NA,MCSE Microplot (Table 154),213.8,disturbed,unfertilized,8.62509589,900.81
2009,T7,R1,NA,MCSE Microplot (Table 154),1172.24,undisturbed,fertilized,8.62509589,900.81
2009,T7,R1,NA,MCSE Microplot (Table 154),522.66,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R2,NA,MCSE Microplot (Table 154),1123.925,disturbed,fertilized,8.62509589,900.81
2009,T7,R2,NA,MCSE Microplot (Table 154),295.65,disturbed,unfertilized,8.62509589,900.81
2009,T7,R2,NA,MCSE Microplot (Table 154),1019.48,undisturbed,fertilized,8.62509589,900.81
2009,T7,R2,NA,MCSE Microplot (Table 154),1098.76,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R3,NA,MCSE Microplot (Table 154),766.76,disturbed,fertilized,8.62509589,900.81
2009,T7,R3,S4,MCSE (Table 291),874.91,NA,NA,8.62509589,900.81
2009,T7,R3,S5,MCSE (Table 291),1053.09,NA,NA,8.62509589,900.81
2009,T7,R4,S1,MCSE (Table 291),795.82,NA,NA,8.62509589,900.81
2009,T7,R4,S2,MCSE (Table 291),669.2,NA,NA,8.62509589,900.81
2009,T7,R4,S3,MCSE (Table 291),665.7,NA,NA,8.62509589,900.81
2009,T7,R4,S4,MCSE (Table 291),563.88,NA,NA,8.62509589,900.81
2009,T7,R2,S2,MCSE (Table 291),816.89,NA,NA,8.62509589,900.81
2009,T7,R2,S3,MCSE (Table 291),769.01,NA,NA,8.62509589,900.81
2009,T7,R2,S4,MCSE (Table 291),776.74,NA,NA,8.62509589,900.81
2009,T7,R2,S5,MCSE (Table 291),1078.29,NA,NA,8.62509589,900.81
2009,T7,R3,S1,MCSE (Table 291),647.36,NA,NA,8.62509589,900.81
2009,T7,R6,NA,MCSE Microplot (Table 154),735.42,undisturbed,fertilized,8.62509589,900.81
2009,T7,R6,NA,MCSE Microplot (Table 154),367.67,undisturbed,unfertilized,8.62509589,900.81
2009,T7,R6,S2,MCSE (Table 291),560.48,NA,NA,8.62509589,900.81
2009,T7,R6,S3,MCSE (Table 291),466.44,NA,NA,8.62509589,900.81
2009,T7,R6,S4,MCSE (Table 291),695.3,NA,NA,8.62509589,900.81
2009,T7,R6,S5,MCSE (Table 291),942.15,NA,NA,8.62509589,900.81
2009,T7,R5,S2,MCSE (Table 291),665.52,NA,NA,8.62509589,900.81
2009,T7,R5,S3,MCSE (Table 291),635.57,NA,NA,8.62509589,900.81
2009,T7,R4,S5,MCSE (Table 291),758.51,NA,NA,8.62509589,900.81
2009,T7,R5,S1,MCSE (Table 291),741.55,NA,NA,8.62509589,900.81
2009,T7,R6,S1,MCSE (Table 291),404.09,NA,NA,8.62509589,900.81
2009,T7,R3,S3,MCSE (Table 291),852.14,NA,NA,8.62509589,900.81
2009,T7,R5,S4,MCSE (Table 291),689.73,NA,NA,8.62509589,900.81
2009,T7,R5,S5,MCSE (Table 291),782.8,NA,NA,8.62509589,900.81
2009,T7,R3,S2,MCSE (Table 291),600.55,NA,NA,8.62509589,900.81
2010,T7,R4,S1,MCSE (Table 291),874.17,NA,NA,10.06287671,886.44
2010,T7,R3,S3,MCSE (Table 291),855.61,NA,NA,10.06287671,886.44
2010,T7,R3,S4,MCSE (Table 291),723.83,NA,NA,10.06287671,886.44
2010,T7,R3,S5,MCSE (Table 291),744.4,NA,NA,10.06287671,886.44
2010,T7,R4,S2,MCSE (Table 291),887.46,NA,NA,10.06287671,886.44
2010,T7,R5,NA,MCSE Microplot (Table 154),618.23,undisturbed,fertilized,10.06287671,886.44
2010,T7,R5,NA,MCSE Microplot (Table 154),716.52,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R6,NA,MCSE Microplot (Table 154),928.16,disturbed,fertilized,10.06287671,886.44
2010,T7,R5,NA,MCSE Microplot (Table 154),897.32,disturbed,unfertilized,10.06287671,886.44
2010,T7,R6,NA,MCSE Microplot (Table 154),1002.05,undisturbed,fertilized,10.06287671,886.44
2010,T7,R6,NA,MCSE Microplot (Table 154),373.83,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R2,S3,MCSE (Table 291),1157.84,NA,NA,10.06287671,886.44
2010,T7,R6,NA,MCSE Microplot (Table 154),580.265,disturbed,unfertilized,10.06287671,886.44
2010,T7,R3,S2,MCSE (Table 291),611.31,NA,NA,10.06287671,886.44
2010,T7,R3,S1,MCSE (Table 291),584.18,NA,NA,10.06287671,886.44
2010,T7,R1,NA,MCSE Microplot (Table 154),346.81,disturbed,unfertilized,10.06287671,886.44
2010,T7,R1,NA,MCSE Microplot (Table 154),945.05,undisturbed,fertilized,10.06287671,886.44
2010,T7,R1,NA,MCSE Microplot (Table 154),341.28,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R2,NA,MCSE Microplot (Table 154),1263.98,disturbed,fertilized,10.06287671,886.44
2010,T7,R2,NA,MCSE Microplot (Table 154),368.54,disturbed,unfertilized,10.06287671,886.44
2010,T7,R4,S3,MCSE (Table 291),933.29,NA,NA,10.06287671,886.44
2010,T7,R4,S4,MCSE (Table 291),778.83,NA,NA,10.06287671,886.44
2010,T7,R4,S5,MCSE (Table 291),764.01,NA,NA,10.06287671,886.44
2010,T7,R5,S1,MCSE (Table 291),1020.09,NA,NA,10.06287671,886.44
2010,T7,R5,S2,MCSE (Table 291),929.31,NA,NA,10.06287671,886.44
2010,T7,R2,S4,MCSE (Table 291),1029.14,NA,NA,10.06287671,886.44
2010,T7,R2,S5,MCSE (Table 291),922.8,NA,NA,10.06287671,886.44
2010,T7,R1,NA,MCSE Microplot (Table 154),824.98,disturbed,fertilized,10.06287671,886.44
2010,T7,R4,NA,MCSE Microplot (Table 154),1279.17,undisturbed,fertilized,10.06287671,886.44
2010,T7,R4,NA,MCSE Microplot (Table 154),1036.99,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R5,NA,MCSE Microplot (Table 154),1393.35,disturbed,fertilized,10.06287671,886.44
2010,T7,R1,S1,MCSE (Table 291),856.66,NA,NA,10.06287671,886.44
2010,T7,R1,S2,MCSE (Table 291),602.33,NA,NA,10.06287671,886.44
2010,T7,R2,NA,MCSE Microplot (Table 154),1269.74,undisturbed,fertilized,10.06287671,886.44
2010,T7,R2,NA,MCSE Microplot (Table 154),994.19,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R3,NA,MCSE Microplot (Table 154),820.62,disturbed,fertilized,10.06287671,886.44
2010,T7,R3,NA,MCSE Microplot (Table 154),349.66,disturbed,unfertilized,10.06287671,886.44
2010,T7,R3,NA,MCSE Microplot (Table 154),1154.37,undisturbed,fertilized,10.06287671,886.44
2010,T7,R3,NA,MCSE Microplot (Table 154),685.41,undisturbed,unfertilized,10.06287671,886.44
2010,T7,R4,NA,MCSE Microplot (Table 154),875.69,disturbed,fertilized,10.06287671,886.44
2010,T7,R4,NA,MCSE Microplot (Table 154),390.57,disturbed,unfertilized,10.06287671,886.44
2010,T7,R5,S5,MCSE (Table 291),773.39,NA,NA,10.06287671,886.44
2010,T7,R6,S1,MCSE (Table 291),553.21,NA,NA,10.06287671,886.44
2010,T7,R6,S2,MCSE (Table 291),545.84,NA,NA,10.06287671,886.44
2010,T7,R6,S3,MCSE (Table 291),632.08,NA,NA,10.06287671,886.44
2010,T7,R6,S4,MCSE (Table 291),533.41,NA,NA,10.06287671,886.44
2010,T7,R1,S3,MCSE (Table 291),1209.96,NA,NA,10.06287671,886.44
2010,T7,R1,S4,MCSE (Table 291),753.07,NA,NA,10.06287671,886.44
2010,T7,R1,S5,MCSE (Table 291),855.61,NA,NA,10.06287671,886.44
2010,T7,R2,S1,MCSE (Table 291),1293.48,NA,NA,10.06287671,886.44
2010,T7,R2,S2,MCSE (Table 291),615.28,NA,NA,10.06287671,886.44
2010,T7,R6,S5,MCSE (Table 291),837.78,NA,NA,10.06287671,886.44
2010,T7,R5,S3,MCSE (Table 291),644.45,NA,NA,10.06287671,886.44
2010,T7,R5,S4,MCSE (Table 291),729.59,NA,NA,10.06287671,886.44
2011,T7,R2,NA,MCSE Microplot (Table 154),912.475,disturbed,fertilized,9.446082192,1126.53
2011,T7,R1,NA,MCSE Microplot (Table 154),651.95,disturbed,fertilized,9.446082192,1126.53
2011,T7,R2,NA,MCSE Microplot (Table 154),1492.39,undisturbed,fertilized,9.446082192,1126.53
2011,T7,R2,NA,MCSE Microplot (Table 154),832.7,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R3,NA,MCSE Microplot (Table 154),658.66,disturbed,fertilized,9.446082192,1126.53
2011,T7,R2,NA,MCSE Microplot (Table 154),323.675,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R6,S3,MCSE (Table 291),539.55,NA,NA,9.446082192,1126.53
2011,T7,R6,S4,MCSE (Table 291),532.51,NA,NA,9.446082192,1126.53
2011,T7,R6,S5,MCSE (Table 291),865.23,NA,NA,9.446082192,1126.53
2011,T7,R3,NA,MCSE Microplot (Table 154),773.78,undisturbed,fertilized,9.446082192,1126.53
2011,T7,R3,NA,MCSE Microplot (Table 154),814.48,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R1,NA,MCSE Microplot (Table 154),266.115,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R1,NA,MCSE Microplot (Table 154),952.52,undisturbed,fertilized,9.446082192,1126.53
2011,T7,R1,NA,MCSE Microplot (Table 154),662.52,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R5,S3,MCSE (Table 291),525.02,NA,NA,9.446082192,1126.53
2011,T7,R5,S4,MCSE (Table 291),680.84,NA,NA,9.446082192,1126.53
2011,T7,R5,S5,MCSE (Table 291),656.84,NA,NA,9.446082192,1126.53
2011,T7,R6,S1,MCSE (Table 291),312.76,NA,NA,9.446082192,1126.53
2011,T7,R6,S2,MCSE (Table 291),418.84,NA,NA,9.446082192,1126.53
2011,T7,R1,S1,MCSE (Table 291),623.47,NA,NA,9.446082192,1126.53
2011,T7,R1,S2,MCSE (Table 291),747.58,NA,NA,9.446082192,1126.53
2011,T7,R1,S3,MCSE (Table 291),772.47,NA,NA,9.446082192,1126.53
2011,T7,R1,S4,MCSE (Table 291),624.65,NA,NA,9.446082192,1126.53
2011,T7,R1,S5,MCSE (Table 291),653.8,NA,NA,9.446082192,1126.53
2011,T7,R2,S1,MCSE (Table 291),727.6,NA,NA,9.446082192,1126.53
2011,T7,R2,S2,MCSE (Table 291),769.63,NA,NA,9.446082192,1126.53
2011,T7,R2,S3,MCSE (Table 291),901.08,NA,NA,9.446082192,1126.53
2011,T7,R2,S4,MCSE (Table 291),760.13,NA,NA,9.446082192,1126.53
2011,T7,R2,S5,MCSE (Table 291),681.33,NA,NA,9.446082192,1126.53
2011,T7,R3,S1,MCSE (Table 291),744.54,NA,NA,9.446082192,1126.53
2011,T7,R3,S2,MCSE (Table 291),749.91,NA,NA,9.446082192,1126.53
2011,T7,R3,S3,MCSE (Table 291),770.41,NA,NA,9.446082192,1126.53
2011,T7,R3,S4,MCSE (Table 291),634.43,NA,NA,9.446082192,1126.53
2011,T7,R3,S5,MCSE (Table 291),702.12,NA,NA,9.446082192,1126.53
2011,T7,R4,S1,MCSE (Table 291),730.53,NA,NA,9.446082192,1126.53
2011,T7,R4,S2,MCSE (Table 291),722.07,NA,NA,9.446082192,1126.53
2011,T7,R4,S3,MCSE (Table 291),566.01,NA,NA,9.446082192,1126.53
2011,T7,R4,S4,MCSE (Table 291),755.91,NA,NA,9.446082192,1126.53
2011,T7,R4,S5,MCSE (Table 291),994.16,NA,NA,9.446082192,1126.53
2011,T7,R5,S1,MCSE (Table 291),624.6,NA,NA,9.446082192,1126.53
2011,T7,R5,S2,MCSE (Table 291),700.34,NA,NA,9.446082192,1126.53
2011,T7,R4,NA,MCSE Microplot (Table 154),837.76,undisturbed,fertilized,9.446082192,1126.53
2011,T7,R4,NA,MCSE Microplot (Table 154),580.6,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R5,NA,MCSE Microplot (Table 154),938.25,disturbed,fertilized,9.446082192,1126.53
2011,T7,R5,NA,MCSE Microplot (Table 154),696.255,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R5,NA,MCSE Microplot (Table 154),524.855,undisturbed,fertilized,9.446082192,1126.53
2011,T7,R5,NA,MCSE Microplot (Table 154),666.9,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R6,NA,MCSE Microplot (Table 154),871.675,disturbed,fertilized,9.446082192,1126.53
2011,T7,R6,NA,MCSE Microplot (Table 154),352.935,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R3,NA,MCSE Microplot (Table 154),266.445,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R6,NA,MCSE Microplot (Table 154),523.95,undisturbed,unfertilized,9.446082192,1126.53
2011,T7,R4,NA,MCSE Microplot (Table 154),668.26,disturbed,fertilized,9.446082192,1126.53
2011,T7,R4,NA,MCSE Microplot (Table 154),245.32,disturbed,unfertilized,9.446082192,1126.53
2011,T7,R6,NA,MCSE Microplot (Table 154),1000.45,undisturbed,fertilized,9.446082192,1126.53
2012,T7,R1,S2,MCSE (Table 291),364.66,NA,NA,11.04153005,742.3
2012,T7,R5,NA,MCSE Microplot (Table 154),318.71,undisturbed,fertilized,11.04153005,742.3
2012,T7,R5,NA,MCSE Microplot (Table 154),284.39,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R6,NA,MCSE Microplot (Table 154),333.255,disturbed,fertilized,11.04153005,742.3
2012,T7,R5,NA,MCSE Microplot (Table 154),588.3,disturbed,unfertilized,11.04153005,742.3
2012,T7,R6,NA,MCSE Microplot (Table 154),191.98,undisturbed,fertilized,11.04153005,742.3
2012,T7,R6,NA,MCSE Microplot (Table 154),456.85,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R3,NA,MCSE Microplot (Table 154),659.18,undisturbed,fertilized,11.04153005,742.3
2012,T7,R6,NA,MCSE Microplot (Table 154),351.79,disturbed,unfertilized,11.04153005,742.3
2012,T7,R1,S1,MCSE (Table 291),383.96,NA,NA,11.04153005,742.3
2012,T7,R1,NA,MCSE Microplot (Table 154),311.045,disturbed,fertilized,11.04153005,742.3
2012,T7,R1,NA,MCSE Microplot (Table 154),312.78,disturbed,unfertilized,11.04153005,742.3
2012,T7,R1,NA,MCSE Microplot (Table 154),559.36,undisturbed,fertilized,11.04153005,742.3
2012,T7,R1,NA,MCSE Microplot (Table 154),324.43,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R2,NA,MCSE Microplot (Table 154),433.8,disturbed,fertilized,11.04153005,742.3
2012,T7,R2,NA,MCSE Microplot (Table 154),301.18,disturbed,unfertilized,11.04153005,742.3
2012,T7,R2,NA,MCSE Microplot (Table 154),838.05,undisturbed,fertilized,11.04153005,742.3
2012,T7,R2,NA,MCSE Microplot (Table 154),588.72,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R3,NA,MCSE Microplot (Table 154),255.87,disturbed,fertilized,11.04153005,742.3
2012,T7,R3,NA,MCSE Microplot (Table 154),234.94,disturbed,unfertilized,11.04153005,742.3
2012,T7,R2,S4,MCSE (Table 291),394.66,NA,NA,11.04153005,742.3
2012,T7,R3,NA,MCSE Microplot (Table 154),427.6,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R4,NA,MCSE Microplot (Table 154),466.75,disturbed,fertilized,11.04153005,742.3
2012,T7,R4,NA,MCSE Microplot (Table 154),283.12,disturbed,unfertilized,11.04153005,742.3
2012,T7,R4,NA,MCSE Microplot (Table 154),572.93,undisturbed,fertilized,11.04153005,742.3
2012,T7,R4,NA,MCSE Microplot (Table 154),411.72,undisturbed,unfertilized,11.04153005,742.3
2012,T7,R5,NA,MCSE Microplot (Table 154),718.76,disturbed,fertilized,11.04153005,742.3
2012,T7,R6,S5,MCSE (Table 291),299.4,NA,NA,11.04153005,742.3
2012,T7,R1,S4,MCSE (Table 291),375.14,NA,NA,11.04153005,742.3
2012,T7,R1,S5,MCSE (Table 291),422.56,NA,NA,11.04153005,742.3
2012,T7,R2,S1,MCSE (Table 291),735.77,NA,NA,11.04153005,742.3
2012,T7,R2,S2,MCSE (Table 291),895.77,NA,NA,11.04153005,742.3
2012,T7,R2,S3,MCSE (Table 291),329.81,NA,NA,11.04153005,742.3
2012,T7,R5,S2,MCSE (Table 291),314.36,NA,NA,11.04153005,742.3
2012,T7,R2,S5,MCSE (Table 291),557.65,NA,NA,11.04153005,742.3
2012,T7,R3,S1,MCSE (Table 291),492.28,NA,NA,11.04153005,742.3
2012,T7,R3,S2,MCSE (Table 291),529.14,NA,NA,11.04153005,742.3
2012,T7,R3,S3,MCSE (Table 291),486.37,NA,NA,11.04153005,742.3
2012,T7,R3,S4,MCSE (Table 291),423.96,NA,NA,11.04153005,742.3
2012,T7,R3,S5,MCSE (Table 291),384.1,NA,NA,11.04153005,742.3
2012,T7,R1,S3,MCSE (Table 291),380.96,NA,NA,11.04153005,742.3
2012,T7,R4,S2,MCSE (Table 291),461.96,NA,NA,11.04153005,742.3
2012,T7,R4,S3,MCSE (Table 291),410.37,NA,NA,11.04153005,742.3
2012,T7,R4,S4,MCSE (Table 291),273.91,NA,NA,11.04153005,742.3
2012,T7,R4,S5,MCSE (Table 291),552.95,NA,NA,11.04153005,742.3
2012,T7,R5,S1,MCSE (Table 291),298.38,NA,NA,11.04153005,742.3
2012,T7,R6,S1,MCSE (Table 291),207.65,NA,NA,11.04153005,742.3
2012,T7,R5,S3,MCSE (Table 291),347.69,NA,NA,11.04153005,742.3
2012,T7,R5,S4,MCSE (Table 291),501.33,NA,NA,11.04153005,742.3
2012,T7,R5,S5,MCSE (Table 291),380.81,NA,NA,11.04153005,742.3
2012,T7,R6,S4,MCSE (Table 291),306.87,NA,NA,11.04153005,742.3
2012,T7,R6,S2,MCSE (Table 291),341.01,NA,NA,11.04153005,742.3
2012,T7,R6,S3,MCSE (Table 291),197.28,NA,NA,11.04153005,742.3
2012,T7,R4,S1,MCSE (Table 291),435.64,NA,NA,11.04153005,742.3
2013,T7,R1,NA,MCSE Microplot (Table 154),943.06,disturbed,fertilized,8.746876712,1177.49
2013,T7,R1,S2,MCSE (Table 291),812.93,NA,NA,8.746876712,1177.49
2013,T7,R1,S3,MCSE (Table 291),656.81,NA,NA,8.746876712,1177.49
2013,T7,R1,S4,MCSE (Table 291),722.48,NA,NA,8.746876712,1177.49
2013,T7,R1,S1,MCSE (Table 291),558.29,NA,NA,8.746876712,1177.49
2013,T7,R2,S1,MCSE (Table 291),910.76,NA,NA,8.746876712,1177.49
2013,T7,R2,S2,MCSE (Table 291),809.92,NA,NA,8.746876712,1177.49
2013,T7,R1,NA,MCSE Microplot (Table 154),318.66,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R1,S5,MCSE (Table 291),927.11,NA,NA,8.746876712,1177.49
2013,T7,R1,NA,MCSE Microplot (Table 154),763.665,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R2,NA,MCSE Microplot (Table 154),1180.56,disturbed,fertilized,8.746876712,1177.49
2013,T7,R2,NA,MCSE Microplot (Table 154),451.78,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R1,NA,MCSE Microplot (Table 154),1060.37,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R2,NA,MCSE Microplot (Table 154),1230.57,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R2,NA,MCSE Microplot (Table 154),949.74,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R3,NA,MCSE Microplot (Table 154),845.47,disturbed,fertilized,8.746876712,1177.49
2013,T7,R3,NA,MCSE Microplot (Table 154),276.6,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R3,NA,MCSE Microplot (Table 154),1346.17,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R3,NA,MCSE Microplot (Table 154),620.62,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R4,NA,MCSE Microplot (Table 154),873.72,disturbed,fertilized,8.746876712,1177.49
2013,T7,R4,NA,MCSE Microplot (Table 154),325.73,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R2,S3,MCSE (Table 291),590.91,NA,NA,8.746876712,1177.49
2013,T7,R2,S4,MCSE (Table 291),688.33,NA,NA,8.746876712,1177.49
2013,T7,R2,S5,MCSE (Table 291),710.11,NA,NA,8.746876712,1177.49
2013,T7,R3,S1,MCSE (Table 291),906.27,NA,NA,8.746876712,1177.49
2013,T7,R3,S2,MCSE (Table 291),1045.21,NA,NA,8.746876712,1177.49
2013,T7,R5,NA,MCSE Microplot (Table 154),739.545,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R6,NA,MCSE Microplot (Table 154),1095.3,disturbed,fertilized,8.746876712,1177.49
2013,T7,R6,NA,MCSE Microplot (Table 154),405.23,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R6,NA,MCSE Microplot (Table 154),670.67,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R6,NA,MCSE Microplot (Table 154),720.91,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R4,S2,MCSE (Table 291),822.71,NA,NA,8.746876712,1177.49
2013,T7,R4,S3,MCSE (Table 291),782.76,NA,NA,8.746876712,1177.49
2013,T7,R4,S4,MCSE (Table 291),697.04,NA,NA,8.746876712,1177.49
2013,T7,R4,NA,MCSE Microplot (Table 154),1507.53,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R4,NA,MCSE Microplot (Table 154),888.885,undisturbed,unfertilized,8.746876712,1177.49
2013,T7,R5,NA,MCSE Microplot (Table 154),1095.61,disturbed,fertilized,8.746876712,1177.49
2013,T7,R5,NA,MCSE Microplot (Table 154),931.05,disturbed,unfertilized,8.746876712,1177.49
2013,T7,R5,NA,MCSE Microplot (Table 154),866.285,undisturbed,fertilized,8.746876712,1177.49
2013,T7,R5,S5,MCSE (Table 291),900.64,NA,NA,8.746876712,1177.49
2013,T7,R3,S3,MCSE (Table 291),813.56,NA,NA,8.746876712,1177.49
